claimId,contentId,exactClaim,claimType,sourceId,sourceTitle,publisher,url,publishedDate,accessedAt,sourceVersion,applicableContext,evidenceLocation,supportStatus,verificationMethod,checkedBy,checkedAt,contentVersion,notes
blog-213-source-presence-2,blog-213,A source reference is present in the seed record,source_metadata,blog-213-source-2,,,"https://ebusiness.avma.org/files/ProductDownloads/mcm-client-brochures-pet-first-aid-2025.pdf — AVMA, Pet First Aid (2025)",,2026-09-12,current-at-access,Source presence only,Repository seed source field,UNVERIFIED,repository_static_scan,machine-audit,2026-09-12,sha256:444d32d9f38a559281dad7fc182d463b21c6b65a32c658592a516e9ae6686656,URL presence is not claim support
blog-197-source-presence-1,blog-197,A source reference is present in the seed record,source_metadata,blog-197-source-1,,,"https://www.merckvetmanual.com/integumentary-system/atopic-skin-conditions-in-dogs-and-cats/atopic-dermatitis-in-dogs — Merck Veterinary Manual, Atopic Dermatitis in Dogs (reviewed 2026)",,2026-09-12,current-at-access,Source presence only,Repository seed source field,UNVERIFIED,repository_static_scan,machine-audit,2026-09-12,sha256:f1e3b7f5ba6a67ad71f445c305e52a58203e7f0d486d947c2a300629b0cc5c8b,URL presence is not claim support
blog-197-source-presence-2,blog-197,A source reference is present in the seed record,source_metadata,blog-197-source-2,,,"https://www.merckvetmanual.com/integumentary-system/integumentary-system-introduction/diagnosis-of-skin-diseases-in-small-animals — Merck Veterinary Manual, Diagnosis of Skin Diseases in Small Animals",,2026-09-12,current-at-access,Source presence only,Repository seed source field,UNVERIFIED,repository_static_scan,machine-audit,2026-09-12,sha256:f1e3b7f5ba6a67ad71f445c305e52a58203e7f0d486d947c2a300629b0cc5c8b,URL presence is not claim support
blog-164-source-presence-1,blog-164,A source reference is present in the seed record,source_metadata,blog-164-source-1,,,"https://ebusiness.avma.org/files/ProductDownloads/mcm-client-brochures-pet-first-aid-2025.pdf — AVMA, Pet First Aid (2025)",,2026-09-12,current-at-access,Source presence only,Repository seed source field,UNVERIFIED,repository_static_scan,machine-audit,2026-09-12,sha256:aa91c6230bb307af657fa3a288628735304759808cf425945b198e709f67aca3,URL presence is not claim support
blog-164-source-presence-2,blog-164,A source reference is present in the seed record,source_metadata,blog-164-source-2,,,"https://ebusiness.avma.org/files/productdownloads/LR_COM_FirstAid_010816.pdf — AVMA, Pet First Aid Kit Checklist",,2026-09-12,current-at-access,Source presence only,Repository seed source field,UNVERIFIED,repository_static_scan,machine-audit,2026-09-12,sha256:aa91c6230bb307af657fa3a288628735304759808cf425945b198e709f67aca3,URL presence is not claim support
blog-453-source-presence-1,blog-453,A source reference is present in the seed record,source_metadata,blog-453-source-1,,,American Animal Hospital Association — Help! Is This a Pet Emergency? (2024-09-05) https://www.aaha.org/resources/help-is-this-a-pet-emergency/,,2026-09-12,current-at-access,Source presence only,Repository seed source field,UNVERIFIED,repository_static_scan,machine-audit,2026-09-12,sha256:8b2eec3a46f5546eb97ce5d8fc018abed35f2cda95a63adb8854ae57d1f3d5bb,URL presence is not claim support
blog-453-source-presence-2,blog-453,A source reference is present in the seed record,source_metadata,blog-453-source-2,,,American Veterinary Medical Association — Pet First Aid (2025) https://ebusiness.avma.org/files/ProductDownloads/mcm-client-brochures-pet-first-aid-2025.pdf,,2026-09-12,current-at-access,Source presence only,Repository seed source field,UNVERIFIED,repository_static_scan,machine-audit,2026-09-12,sha256:8b2eec3a46f5546eb97ce5d8fc018abed35f2cda95a63adb8854ae57d1f3d5bb,URL presence is not claim support
seed-guide-pet-first-aid-source-presence-1,seed-guide-pet-first-aid,A source reference is present in the seed record,source_metadata,seed-guide-pet-first-aid-source-1,,,"https://www.redcross.org/take-a-class/resources/learn-pet-first-aid — American Red Cross, Learn Pet First Aid for Emergencies",,2026-09-12,current-at-access,Source presence only,Repository seed source field,UNVERIFIED,repository_static_scan,machine-audit,2026-09-12,sha256:675d2a750f683e8176f1ee3302bd685498a8fd380829f7b331ddf23c04040cef,URL presence is not claim support
seed-guide-pet-first-aid-source-presence-2,seed-guide-pet-first-aid,A source reference is present in the seed record,source_metadata,seed-guide-pet-first-aid-source-2,,,"https://www.bsava.com/wp-content/uploads/2026/01/21289-Publications-Catalogue-2026-A5-Landscape.pdf — BSAVA Manual of Practical Animal Care, 1st ed. (2007; reprinted with updates)",,2026-09-12,current-at-access,Source presence only,Repository seed source field,UNVERIFIED,repository_static_scan,machine-audit,2026-09-12,sha256:675d2a750f683e8176f1ee3302bd685498a8fd380829f7b331ddf23c04040cef,URL presence is not claim support
blog-155-source-presence-1,blog-155,A source reference is present in the seed record,source_metadata,blog-155-source-1,,,"https://www.aafco.org/consumers/understanding-pet-food/selecting-the-right-pet-food — AAFCO, Selecting the Right Pet Food",,2026-09-12,current-at-access,Source presence only,Repository seed source field,UNVERIFIED,repository_static_scan,machine-audit,2026-09-12,sha256:99905df9cd15f99ddff6219c51c1bf077d48eb34f70aecf4d9f1914f921a9d0e,URL presence is not claim support
blog-155-source-presence-2,blog-155,A source reference is present in the seed record,source_metadata,blog-155-source-2,,,"https://www.aafco.org/consumers/understanding-pet-food/reading-labels — AAFCO, Reading Labels",,2026-09-12,current-at-access,Source presence only,Repository seed source field,UNVERIFIED,repository_static_scan,machine-audit,2026-09-12,sha256:99905df9cd15f99ddff6219c51c1bf077d48eb34f70aecf4d9f1914f921a9d0e,URL presence is not claim support
blog-234-source-presence-1,blog-234,A source reference is present in the seed record,source_metadata,blog-234-source-1,,,"https://www.niehs.nih.gov/health/topics/agents/allergens/pets — National Institute of Environmental Health Sciences, Pet Allergens",,2026-09-12,current-at-access,Source presence only,Repository seed source field,UNVERIFIED,repository_static_scan,machine-audit,2026-09-12,sha256:42dbb7fd241ce2b743301927b31f930924a69a1c5100ae9a222faee0aa230d05,URL presence is not claim support
blog-234-source-presence-2,blog-234,A source reference is present in the seed record,source_metadata,blog-234-source-2,,,"https://www.aaaai.org/conditions-treatments/allergies/pet-allergy — American Academy of Allergy, Asthma & Immunology, Pet Allergy",,2026-09-12,current-at-access,Source presence only,Repository seed source field,UNVERIFIED,repository_static_scan,machine-audit,2026-09-12,sha256:42dbb7fd241ce2b743301927b31f930924a69a1c5100ae9a222faee0aa230d05,URL presence is not claim support
blog-pet-registration-guide-source-presence-1,blog-pet-registration-guide,A source reference is present in the seed record,source_metadata,blog-pet-registration-guide-source-1,,,"동물보호법 제15조 및 시행령 제4조·별표 4 — 등록 대상·의무·과태료 (국가법령정보센터, 2026-09-12 확인) https://www.law.go.kr/LSW/lsSc.do?query=%EB%8F%99%EB%AC%BC%EB%B3%B4%ED%98%B8%EB%B2%95",,2026-09-12,current-at-access,Source presence only,Repository seed source field,UNVERIFIED,repository_static_scan,machine-audit,2026-09-12,sha256:3a732c4dae082a4137fa31b04922dc10948bc06c6f1b5030493d5e2c27fc9416,URL presence is not claim support
blog-pet-registration-guide-source-presence-2,blog-pet-registration-guide,A source reference is present in the seed record,source_metadata,blog-pet-registration-guide-source-2,,,"농림축산식품부 — 반려동물을 가족으로 맞이하기 위한 첫걸음, 동물등록하세요! (2026-04-29) https://www.mafra.go.kr/bbs/home/792/596971/download.do",,2026-09-12,current-at-access,Source presence only,Repository seed source field,UNVERIFIED,repository_static_scan,machine-audit,2026-09-12,sha256:3a732c4dae082a4137fa31b04922dc10948bc06c6f1b5030493d5e2c27fc9416,URL presence is not claim support
blog-pet-registration-guide-source-presence-3,blog-pet-registration-guide,A source reference is present in the seed record,source_metadata,blog-pet-registration-guide-source-3,,,국가동물보호정보시스템 — 동물등록 신청·변경 신고 https://www.animal.go.kr,,2026-09-12,current-at-access,Source presence only,Repository seed source field,UNVERIFIED,repository_static_scan,machine-audit,2026-09-12,sha256:3a732c4dae082a4137fa31b04922dc10948bc06c6f1b5030493d5e2c27fc9416,URL presence is not claim support
blog-200-source-presence-1,blog-200,A source reference is present in the seed record,source_metadata,blog-200-source-1,,,"https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants — ASPCA, Toxic and Non-Toxic Plants database",,2026-09-12,current-at-access,Source presence only,Repository seed source field,UNVERIFIED,repository_static_scan,machine-audit,2026-09-12,sha256:42ecc04787b6cef434c4bd29e143c15829b2afcb7c014e4219a2b05fe5e1f2eb,URL presence is not claim support
blog-200-source-presence-2,blog-200,A source reference is present in the seed record,source_metadata,blog-200-source-2,,,"https://www.merckvetmanual.com/toxicology/poisonous-plants/houseplants-and-ornamentals-toxic-to-animals — Merck Veterinary Manual, Houseplants and Ornamentals Toxic to Animals",,2026-09-12,current-at-access,Source presence only,Repository seed source field,UNVERIFIED,repository_static_scan,machine-audit,2026-09-12,sha256:42ecc04787b6cef434c4bd29e143c15829b2afcb7c014e4219a2b05fe5e1f2eb,URL presence is not claim support
blog-199-source-presence-1,blog-199,A source reference is present in the seed record,source_metadata,blog-199-source-1,,,"https://www.aspca.org/pet-care/animal-poison-control/dogs-plant-list — ASPCA, Toxic and Non-Toxic Plant List — Dogs",,2026-09-12,current-at-access,Source presence only,Repository seed source field,UNVERIFIED,repository_static_scan,machine-audit,2026-09-12,sha256:d4ebe4015fabc47c88ed91a65236ccbd69a6543125b978982ebadbd9f87aee20,URL presence is not claim support
blog-199-source-presence-2,blog-199,A source reference is present in the seed record,source_metadata,blog-199-source-2,,,"https://www.aspca.org/pet-care/aspca-poison-control/toxic-and-non-toxic-plants — ASPCA, Toxic and Non-Toxic Plants database",,2026-09-12,current-at-access,Source presence only,Repository seed source field,UNVERIFIED,repository_static_scan,machine-audit,2026-09-12,sha256:d4ebe4015fabc47c88ed91a65236ccbd69a6543125b978982ebadbd9f87aee20,URL presence is not claim support
blog-169-source-presence-1,blog-169,A source reference is present in the seed record,source_metadata,blog-169-source-1,,,"https://www.aaha.org/resources/preparing-your-pet-for-a-successful-veterinary-visit/ — AAHA, Preparing Your Pet for a Successful Veterinary Visit (2026)",,2026-09-12,current-at-access,Source presence only,Repository seed source field,UNVERIFIED,repository_static_scan,machine-audit,2026-09-12,sha256:58e56fab980abdda22d81bcbad384ec7e9294b53cadde32f3d780eeae72220dd,URL presence is not claim support
blog-169-source-presence-2,blog-169,A source reference is present in the seed record,source_metadata,blog-169-source-2,,,"https://www.aaha.org/resources/2025-aaha-referral-guidelines/section-3-responsibilities-before-referral/ — AAHA, Responsibilities Before Referral",,2026-09-12,current-at-access,Source presence only,Repository seed source field,UNVERIFIED,repository_static_scan,machine-audit,2026-09-12,sha256:58e56fab980abdda22d81bcbad384ec7e9294b53cadde32f3d780eeae72220dd,URL presence is not claim support
blog-169-source-presence-3,blog-169,A source reference is present in the seed record,source_metadata,blog-169-source-3,,,"https://www.aaha.org/resources/2020-aaha-anesthesia-and-monitoring-guidelines-for-dogs-and-cats/phase-2-day-of-anesthesia/step-1-anesthesia-begins-at-home/ — AAHA, Anesthesia Begins at Home",,2026-09-12,current-at-access,Source presence only,Repository seed source field,UNVERIFIED,repository_static_scan,machine-audit,2026-09-12,sha256:58e56fab980abdda22d81bcbad384ec7e9294b53cadde32f3d780eeae72220dd,URL presence is not claim support
blog-puppy-first-week-guide-source-presence-1,blog-puppy-first-week-guide,A source reference is present in the seed record,source_metadata,blog-puppy-first-week-guide-source-1,,,"https://ebusiness.avma.org/files/productdownloads/SelectDog_En.pdf — AVMA, Selecting a Dog",,2026-09-12,current-at-access,Source presence only,Repository seed source field,UNVERIFIED,repository_static_scan,machine-audit,2026-09-12,sha256:af36fd30b51fc812eef58ad7ac5a97f23cbd8bcc841a3eebe6cdcd388b174991,URL presence is not claim support
blog-puppy-first-week-guide-source-presence-2,blog-puppy-first-week-guide,A source reference is present in the seed record,source_metadata,blog-puppy-first-week-guide-source-2,,,ASPCA — Bringing Your New Dog Home,,2026-09-12,current-at-access,Source presence only,Repository seed source field,UNVERIFIED,repository_static_scan,machine-audit,2026-09-12,sha256:af36fd30b51fc812eef58ad7ac5a97f23cbd8bcc841a3eebe6cdcd388b174991,URL presence is not claim support
blog-puppy-first-week-guide-source-presence-3,blog-puppy-first-week-guide,A source reference is present in the seed record,source_metadata,blog-puppy-first-week-guide-source-3,,,농림축산식품부 — 반려동물 입양 후 관리 가이드,,2026-09-12,current-at-access,Source presence only,Repository seed source field,UNVERIFIED,repository_static_scan,machine-audit,2026-09-12,sha256:af36fd30b51fc812eef58ad7ac5a97f23cbd8bcc841a3eebe6cdcd388b174991,URL presence is not claim support
