content_id,url,type,title,category,status,published_at,updated_at,content_hash,source_count,review_state,primary_intent,gsc_clicks,gsc_impressions,gsc_window,gsc_available,proposed_action,reason,evidence,approval_needed
blog-709,/blog/dog-off-leash-park-safety-guide,blog,반려견 놀이터(오프리쉬) 안전 이용 완전 가이드,5,published,2027-01-05T09:00:00.000Z,,sha256:e662d3f568ff317974628b12d49b54e36c835b350bb0c72490f095c07b5f148f,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-117.ts,true
blog-383,/blog/dog-omega3-supplement-guide,blog,강아지 오메가3 보충제 — 언제 줘야 하고 얼마나 줘야 하나,2,published,2026-07-25T11:00:00.000Z,,sha256:12e9fab692fe831273a2f5fa4c603edd505596b21cc587577bc67041aed7dd76,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-52.ts,true
blog-716,/blog/dog-osteosarcoma-bone-cancer,blog,강아지 골육종 — 다리 절뚝임이 뼈암일 때,3,published,2027-01-08T11:00:00.000Z,,sha256:0107b4259669158bb40a3ce0a74224dc92b89897b3ed24c3815f87a3fdc14472,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-119.ts,true
blog-dog-otitis-externa-guide,/blog/dog-otitis-externa-guide,blog,강아지 외이염 — 원인·증상·치료·재발 예방까지,3,published,,,sha256:d8ebeb34078a1b36e1d4721ee1c2cf021c206b25cf7b21d4b7466654b0b12fc6,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-7.ts,true
seed-condition-dog-pancreatitis,/condition/dog-pancreatitis,condition,강아지 췌장염 — 증상·원인·식이 관리,3,published,2026-05-20T00:00:00.000Z,,sha256:f6cfc749a70e0bf2f99a9f2e0133fcaa9c5ffb940dec6a042a98bec2fe31af50,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/contents.ts,true
blog-463,/blog/dog-pancreatitis-diet,blog,강아지 췌장염 식이 관리 — 무엇을 먹이고 무엇을 피해야 하나,3,published,2026-09-03T11:00:00.000Z,,sha256:2dd3b30f1fd8885ab1e41543dbbcaec6381622f082627795ff3a5ef67f1e63ff,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-68.ts,true
blog-329,/blog/dog-pancreatitis-guide,blog,강아지 췌장염 — 기름진 음식 한 번이 응급실로 이어질 수 있다,3,published,2026-06-28T11:00:00.000Z,,sha256:0b917874efa9dce1f7ee0100709e33a4e892671889f61345283bc32d4cd8c667,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-41.ts,true
blog-243,/blog/dog-pancreatitis-symptoms-diet,blog,강아지 췌장염 — 기름진 음식 먹은 뒤 구토·복통이 계속된다면,3,published,2026-06-02T11:00:00.000Z,,sha256:8b2b12d5008e0233368b5923ca8b175d41fb14459ba0c23e8d4e8d8fddec4d65,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-25.ts,true
blog-636,/blog/dog-pannus-eye-disease,blog,강아지 파누스(각막 혈관 신생) — 셰퍼드·콜리 보호자 필독,3,published,2026-11-29T09:00:00.000Z,,sha256:bc5ef2ccbc547876bd534a43b5a90af51b4a149d2816c93445bc2fdb661ba6e0,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-103.ts,true
guide-dog-parasite-prevention,/guide/dog-parasite-prevention-guide,guide,강아지 기생충 예방 완벽 가이드 — 심장사상충·벼룩·진드기·회충,5,published,,,sha256:2d05da9c246c2c042da64977b8902553a3bcc629f10a7ab5e0ca7950ca8dbfb8,0,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/guides-batch-3.ts,true
blog-422,/blog/dog-park-etiquette-complete-guide,blog,강아지 공원 에티켓 — 모두가 즐거운 공간을 위한 기준,5,published,2026-08-14T09:00:00.000Z,,sha256:4e7f02be38c33663e9627a0b8ada9db28e3c9318d0a3957aa8d4d03ecffa9133,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-60.ts,true
blog-631,/blog/dog-parvo-distemper-prevention,blog,파보바이러스와 홍역 — 강아지를 죽일 수 있는 두 질환의 예방,3,published,2026-11-26T11:00:00.000Z,,sha256:43fcbc007f266846fb8b1730278bf5fda44355d038f6832e5af9c1d4c35a279a,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-102.ts,true
seed-condition-dog-parvovirus,/condition/dog-parvovirus,condition,강아지 파보바이러스 — 증상·감염·치료·예방 접종,3,published,2026-05-22T00:00:00.000Z,,sha256:595f25cd1594bc192bd8bbe72f35cdcfd90eb9cd85dab61789144dfa7d5520ed,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/contents.ts,true
blog-dog-patella-luxation,/blog/dog-patella-luxation,blog,강아지 슬개골 탈구 — 증상·등급·수술 기준 완전 가이드,3,published,2026-05-22T11:00:00.000Z,,sha256:6fb07a9efb429e34addd111c076f52c8fdc6d133a66726f731809e244eb86575,4,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-2.ts,true
blog-491,/blog/dog-patella-surgery-recovery,blog,"강아지 슬개골 수술 후 회복 — 보호자가 해야 할 것, 피해야 할 것",3,published,2026-09-17T11:00:00.000Z,,sha256:db33dd35eeec9e1763acaca182d3aae17c45b04803d173ba168c325f6b51d101,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-74.ts,true
condition-dog-patellar-luxation,/condition/dog-patellar-luxation,condition,강아지 슬개골 탈구 — 증상·단계·수술 기준,3,review_queue,,,sha256:92f5707f3d7b3ed08d13cf985ab6721daa9b9e6fb58903911b4108d001f5f65c,1,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/conditions-batch-2.ts,true
seed-guide-dog-patellar-luxation,/guide/dog-patellar-luxation,guide,반려견 슬개골 탈구 — 증상·단계·치료,3,published,2026-05-10T00:00:00.000Z,,sha256:0809c8d9ef511449619c471ad7df6404a70f9281c57598095e34a6dbbdb067b8,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/contents.ts,true
blog-461,/blog/dog-patellar-luxation-guide,blog,강아지 슬개골 탈구 — 단계별 증상과 수술 기준 완전 정리,3,published,2026-09-02T11:00:00.000Z,,sha256:7db0ef6026434d016493c588727f987d0b5460f33dda51ced5f17f6d752c3ca7,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-68.ts,true
cond-dog-patellar-luxation,/condition/dog-patellar-luxation-stages,condition,강아지 슬개골 탈구 — 증상·단계·치료·예방,3,review_queue,,,sha256:fbfafe167d781cc26a32681f2e09766bd0af19c5abeda794fa531f97cf5d6fd1,1,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/conditions-batch-1.ts,true
blog-161,/blog/dog-paw-care-guide,blog,강아지 발바닥 관리 완전 가이드 — 갈라짐·화상·이물질 대처법,3,published,2026-06-18T03:00:00.000Z,,sha256:306326647646c637ac1abbcea3bc7c801a8a6a843cf062b0103d7f89178fde4b,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-17.ts,true
blog-324,/blog/dog-paw-care-guide,blog,강아지 발바닥 관리 — 계절별 주의사항과 발톱·패드 케어 완전 가이드,5,published,2026-06-26T09:00:00.000Z,,sha256:54afb0967e5b8426f3ee50dc714c8ed8491af7833529c379c7c94c5ae953b537,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-40.ts,true
blog-696,/blog/dog-pericardial-effusion-guide,blog,강아지 심낭삼출 — 심장 주변에 물이 차는 응급 상황,3,published,2026-12-29T09:00:00.000Z,,sha256:7cb1a8f0898d1d45588da71590b495d8c65b421e2d5cb0a666b42700aeb4776e,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-115.ts,true
blog-500,/blog/dog-playdate-setup-guide,blog,강아지 플레이데이트 설계 — 좋은 만남과 나쁜 만남의 차이,5,published,2026-09-22T09:00:00.000Z,,sha256:3713a25c42749525ba6bed3afc9a0904a73cb73fffbe5a66a91817eaef8a6386,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-75.ts,true
blog-dog-poisoning-first-aid,/blog/dog-poisoning-first-aid,blog,강아지 독성 물질 섭취 — 응급 처치와 해서는 안 되는 것,3,published,,,sha256:ebcb6cab6b78adfbd9526735cc8b1ee92467e836d63d763642e61100fad2e7a1,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-9.ts,true
blog-595,/blog/dog-positive-reinforcement-basics,blog,강아지 긍정 강화 훈련 기초 — 왜 칭찬이 체벌보다 효과적인가,1,published,2026-11-08T11:00:00.000Z,,sha256:6eed36dc98f155cf1984f374b008e9727bb67e524e538f56b7f75d2f37c4c2f5,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-94.ts,true
blog-142,/blog/dog-potty-training-guide,blog,강아지 배변 훈련 완전 가이드 — 실수 없애는 단계별 방법,5,published,2026-06-14T04:00:00.000Z,,sha256:1c40af44b41a28fb000f8ff82bbe69dd49e97d7a506cb177db0bcf9979d038c0,0,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-15.ts,true
blog-156,/blog/dog-probiotic-guide,blog,강아지 프로바이오틱스 — 장 건강과 면역력 완전 가이드,2,published,2026-06-17T02:00:00.000Z,,sha256:3053975e4d447a917f3db4bb4b32e1f69adde4456c1d8124a07a9636e96e64ef,0,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-16.ts,true
blog-612,/blog/dog-probiotic-prebiotic-guide,blog,강아지 프로바이오틱스 — 언제 필요하고 어떤 제품을 골라야 하나,2,published,2026-11-17T09:00:00.000Z,,sha256:756e130e691cb4d373503a81fda6ff34bcaf46b85d4026ead9865afedcc5d9fa,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-98.ts,true
blog-393,/blog/dog-probiotic-supplement-guide,blog,강아지 유산균 보충제 — 언제 필요하고 어떤 것을 골라야 하나,2,published,2026-07-30T11:00:00.000Z,,sha256:5d7048858a9df1958068ef30d707056f75936fc034c16da95961285af8f1e368,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-54.ts,true
blog-726,/blog/dog-prostate-disease-intact-male,blog,강아지 전립선 질환 — 중성화하지 않은 수컷의 위험,3,published,2027-01-13T11:00:00.000Z,,sha256:cb9858660b3f7f8098ce4eff8452e431be10895d03aaa5897cbab26103ce98b2,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-121.ts,true
blog-557,/blog/dog-protein-rotation-diet,blog,"강아지 단백질 순환 식이 — 효과가 있는가, 없는가",2,published,2026-10-20T11:00:00.000Z,,sha256:1aa718b62523651eb3e94cb19ccafa98f6f0a078ec8bd30941939ee97803de8a,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-87.ts,true
blog-554,/blog/dog-puppy-first-week-guide,blog,강아지 입양 첫 주 — 하루하루 무엇을 해야 하는가,1,published,2026-10-19T09:00:00.000Z,,sha256:8ab4ec96a2b00af7b0ac276da7844390df738a185fad2b648f6a13fcea7ba18e,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-86.ts,true
blog-159,/blog/dog-puppy-nutrition-guide,blog,강아지 시절 영양 완전 가이드 — 성장을 위한 올바른 식이,2,published,2026-06-17T17:00:00.000Z,,sha256:b66718ba897045f8a3dc8a359ebf7da6abbca8e8da931e044bffc4470893e6f5,0,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-16.ts,true
guide-dog-puppy-socialization,/guide/dog-puppy-socialization-guide,guide,강아지 사회화 훈련 완벽 가이드 — 생후 3~16주 황금기,5,published,,,sha256:35499eee398628a4ebeeaf0ec5361c9467a1d124fe718961739d38feea7b41b0,0,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/guides-batch-2.ts,true
blog-219,/blog/dog-puzzle-toy-guide,blog,강아지 퍼즐 장난감 완전 가이드 — 레벨별 선택과 활용법,5,published,2026-06-30T05:00:00.000Z,,sha256:c7c8b5db81275ebcc238879394b1bad214abe8018afdc52d565b75f0201be0e2,0,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-22.ts,true
blog-561,/blog/dog-pyoderma-skin-infection,blog,강아지 농피증 — 피부 감염의 가장 흔한 이유,3,published,2026-10-22T11:00:00.000Z,,sha256:7821f2e6406e3656eb732a177f526ccce9aa266768218100ee25b84f46fd65d0,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-88.ts,true
blog-175,/blog/dog-rainy-day-activities,blog,강아지 비 오는 날 실내 활동 아이디어 15가지,5,published,2026-06-21T01:00:00.000Z,,sha256:0cfb62c1d84bc0625634ac4e6d08b57860ed3cf3007780f713999511f519ec38,0,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-18.ts,true
blog-296,/blog/dog-raw-barf-diet-complete-guide,blog,강아지 생식(BARF) 완전 가이드 — 시작 전 반드시 알아야 할 영양 균형과 위생 리스크,2,published,2026-06-11T09:00:00.000Z,,sha256:17adbd6588eca37543b771ed1ad196cab1a4d915efbea825205b7a94e6bd9cf6,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-35.ts,true
blog-590,/blog/dog-raw-bones-safety,blog,강아지 뼈다귀 급여 — 안전한 것과 생명을 위협하는 것,2,published,2026-11-06T09:00:00.000Z,,sha256:adecc4309d065656e1de608adbefe481d72018ab7d2f9d25d8683faf81f91034,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-93.ts,true
guide-dog-raw-diet-beginners,/guide/dog-raw-diet-beginners-guide,guide,강아지 생식(로푸드) 입문 가이드 — 장단점·시작하는 법,2,published,,,sha256:155075ee0c0636891fec6bb1f5e10c3c874cf76e844f56495a9cfbbe7f3bb3ae,0,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/guides-batch-2.ts,true
blog-dog-raw-diet-guide,/blog/dog-raw-diet-guide,blog,"강아지 생식 식단 완전 가이드 — 장점과 위험, 올바른 시작법",2,published,,,sha256:f827ba72024a99eddeec5cb20badeea6cf8f7aea9a69c0cc0e64c473cfd896b0,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-5.ts,true
blog-321,/blog/dog-raw-food-diet-guide,blog,강아지 생식(로푸드) — 장점과 위험을 모두 알고 선택해야 하는 이유,2,published,2026-06-24T11:00:00.000Z,,sha256:b19073c374f0157c359e9440c13b0c2dd05161b7eede67acaf3827b8d5023eeb,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-40.ts,true
blog-148,/blog/dog-recall-training,blog,강아지 리콜 훈련 — 어디서든 반응하는 완벽한 '이리와' 완성법,5,published,2026-06-15T10:00:00.000Z,,sha256:df9842270e44695490a56ddcf257460d7c76d2a82241b47516e24972eaf7df9e,0,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-15.ts,true
blog-720,/blog/dog-recall-training-come-command,blog,강아지 호출 훈련(와!) — 생명을 지키는 명령어 완전 가이드,5,published,2027-01-10T11:00:00.000Z,,sha256:d9ccecd8d5bbbbd5e63d5bbdb1456959b9d8f7838829cbd7b1b86f7f9ff17fb2,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-119.ts,true
blog-603,/blog/dog-recall-training-guide,blog,강아지 '이리와' 훈련 — 생명을 구하는 가장 중요한 명령어,5,published,2026-11-12T11:00:00.000Z,,sha256:ddee6878a6ce96e7600cd484ead102c98e516c87769674689f2c3d09ace282e3,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-96.ts,true
blog-573,/blog/dog-rehoming-considerations,blog,반려견 재입양을 고려할 때 — 포기가 아닌 최선을 위한 결정,1,published,2026-10-28T11:00:00.000Z,,sha256:e1571166959035640176902a79afbf80eb31db1ff99dcf9d80e2452a93c90807,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-90.ts,true
blog-150,/blog/dog-resource-guarding-guide,blog,강아지 자원 지키기 행동 — 음식·장난감 양보 훈련 완전 가이드,5,published,2026-06-15T20:00:00.000Z,,sha256:31cc76bc8ff858c2820b59bf5a82e79ca7235d04b0b6e616554d5c295d6ed846,0,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-15.ts,true
blog-438,/blog/dog-safe-fish-guide,blog,강아지에게 줄 수 있는 생선 — 안전한 것과 주의할 것,2,published,2026-08-22T09:00:00.000Z,,sha256:988acb75d9835c7b36f194233629e1d801b6d18c48ec9e387cfddd41bafc668b,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-63.ts,true
blog-451,/blog/dog-safe-fruit-guide,blog,강아지에게 줄 수 있는 과일 완전 가이드 — 안전과 독성 기준,2,published,2026-08-28T11:00:00.000Z,,sha256:6c1c4b2b32e190d911035c586737e2f7fea327d9e003773ee612372cbff96cdc,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-66.ts,true
blog-689,/blog/dog-seawater-swimming-dangers,blog,강아지 바다 수영 — 해수 음용과 피부 위험,5,published,2026-12-25T11:00:00.000Z,,sha256:ad710c372c7992f90223cb71070929a0b3f408992e15abb4f47dbbe4df377916,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-113.ts,true
blog-368,/blog/dog-seizure-emergency-guide,blog,강아지 발작 — 처음 목격했을 때 보호자가 해야 할 것,3,published,2026-07-18T09:00:00.000Z,,sha256:0d82af3cf606dc2431b6d2f003aa5329b201591105e0a6e8a0e3f690a4120c44,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-49.ts,true
blog-238,/blog/dog-senior-enrichment-guide,blog,노령견 환경 풍부화 — 느린 속도에 맞는 두뇌·신체 활동 가이드,5,published,2026-07-04T04:00:00.000Z,,sha256:0c6b3d8acc45393aca4f2561057c3a2a53909000006280e553d2b3957022c4f4,0,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-24.ts,true
blog-281,/blog/dog-senior-food-transition-guide,blog,노령견 사료 전환 시기와 방법 — 7세부터 달라지는 영양 요구,2,published,2026-06-06T14:00:00.000Z,,sha256:48af631302e38eb9b719a8b06aec7fa3c57f18fcf3259a8629ee325e9983c854,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-32.ts,true
guide-dog-senior-nutrition,/guide/dog-senior-nutrition-guide,guide,노령견 영양 가이드 — 7세 이상 식이 관리,2,published,,,sha256:d322b32e238f7bdaba06908fc30115794debc697e0241504fda9a1eeea5069ee,0,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/guides-batch-2.ts,true
blog-dog-separation-anxiety,/blog/dog-separation-anxiety,blog,강아지 분리불안 — 원인·증상·집에서 할 수 있는 훈련법,5,published,2026-05-22T15:00:00.000Z,,sha256:4788fa9a8a8c4314eaa641caf229e1f462b4707eb88c1af1a8ab3551db1fa9d2,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-2.ts,true
cond-dog-separation-anxiety,/condition/dog-separation-anxiety-disorder,condition,강아지 분리불안 — 증상·행동 교정법,3,review_queue,,,sha256:bd0af234fa83c36770073f3239e293802daec70a474f701fa6ea671e1ca94e8f,1,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/conditions-batch-1.ts,true
seed-guide-dog-separation-anxiety,/guide/dog-separation-anxiety-guide,guide,강아지 분리불안 해결법 — 원인부터 단계별 훈련까지,5,published,2026-05-20T00:00:00.000Z,,sha256:90a28c9edc32f660c4ea98202e44a3b8a7c384e38f2286241f31546514290cad,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/contents.ts,true
blog-259,/blog/dog-separation-anxiety-prevention-guide,blog,강아지 분리불안 예방 가이드 — 입양 첫 주부터 시작하는 훈련법,1,published,2026-06-03T17:00:00.000Z,,sha256:4a704a39fdb0f89faf9416f6095cfd132358ca5077bc21a85c1772eebac32ee8,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-28.ts,true
blog-484,/blog/dog-separation-anxiety-protocol,blog,강아지 분리불안 단계별 훈련 프로토콜,5,published,2026-09-14T09:00:00.000Z,,sha256:9267e2bf26062d452dd9fe4644a8b7a368aa32c8eb4d67c3be9361dc6fdea881,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-72.ts,true
blog-658,/blog/dog-separation-anxiety-step-by-step,blog,강아지 분리불안 단계별 둔감화 훈련,5,published,2026-12-10T09:00:00.000Z,,sha256:d03ac7ebc106ac1cc0ae653d9efbded4d4738c245f21d7743b226b04ab10797c,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-107.ts,true
blog-327,/blog/dog-shelter-adoption-process,blog,보호소 개 입양 단계별 완전 가이드 — 첫 만남부터 집 적응까지,1,published,2026-06-27T11:00:00.000Z,,sha256:55a7fb91c9e5816f05032c23538a96ce8b8bc10fdf89cd444834139a5ddaed43,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-41.ts,true
blog-467,/blog/dog-shelter-adoption-process,blog,유기견 보호소 입양 절차 — 처음 입양하는 사람이 알아야 할 모든 것,1,published,2026-09-05T11:00:00.000Z,,sha256:dedb962247249745ed22bf2db328f159217e68a9681c7868751de0f000d42e5b,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-69.ts,true
seed-condition-dog-skin-allergy,/condition/dog-skin-allergy,condition,강아지 피부 알레르기 — 원인·증상·치료·식이 관리,3,published,2026-05-20T00:00:00.000Z,,sha256:a842191dec8f0606c7ae663fce97d183bbca460d26b5841499d503b66a84243e,3,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/contents.ts,true
cond-dog-skin-allergy-guide,/condition/dog-skin-allergy-guide,condition,강아지 피부 알레르기 — 증상·원인·관리,3,review_queue,,,sha256:d8758a8fbd03f61d3f68ed49faebcfc80ce65db0f1f128b769d81e420317542a,1,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/conditions-batch-1.ts,true
blog-165,/blog/dog-skin-care-guide,blog,강아지 피부 건강 관리 — 빗질·목욕·환경 관리 완전 가이드,3,published,2026-06-18T23:00:00.000Z,,sha256:c0669d72d8a64555ffdaa7e84bd5a088b9010081f4e021b80252633bc2bdd216,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-17.ts,true
blog-450,/blog/dog-skin-lump-guide,blog,강아지 피부 혹 발견했을 때 — 어떤 것이 위험하고 어떤 것이 괜찮은가,3,published,2026-08-28T09:00:00.000Z,,sha256:10aad9f663bcb3fd06c3bdcfeff29d322bb730903b48e1acb5ac45069aebae81,2,UNVERIFIED,not_semantically_classified,,,,false,NEEDS_HUMAN_REVIEW,Repository seed inventory only; body value and source support require separate review,db/seeds/blog-posts-65.ts,true
